fill,x,y,showSelected,PANEL,group
#00BFC4,0.296430563301729,0.311097992916175,FC.Phil Hughes,1,3
#00BFC4,0.0454545454545453,0.0454545454545452,FC.Phil Hughes,1,3
#00BFC4,0.296430563301729,0.281582054309327,FC.Phil Hughes,1,3
#00BFC4,0.251812604573341,0.328807556080283,FC.Phil Hughes,1,3
#00BFC4,0.569715560513106,0.535419126328217,FF.Phil Hughes,1,4
#00BFC4,0.508365867261573,0.488193624557261,FF.Phil Hughes,1,4
#00BFC4,0.547406581148912,0.564935064935065,FF.Phil Hughes,1,4
#00BFC4,0.324316787506971,0.305194805194805,FC.Phil Hughes,1,3
#00BFC4,0.625488008923592,0.564935064935065,FF.Phil Hughes,1,4
#F8766D,0.803959843837144,0.75974025974026,FC.Mariano Rivera,1,1
#F8766D,0.737032905744562,0.75974025974026,FF.Mariano Rivera,1,2
#F8766D,0.731455660903514,0.706611570247934,FC.Mariano Rivera,1,1
#F8766D,0.753764640267708,0.836481700118064,FC.Mariano Rivera,1,1
#F8766D,0.764919129949805,0.75974025974026,FF.Mariano Rivera,1,2
#F8766D,0.78165086447295,0.747933884297521,FF.Mariano Rivera,1,2
#F8766D,0.776073619631902,0.718417945690673,FF.Mariano Rivera,1,2
#F8766D,0.764919129949805,0.736127508854782,FC.Mariano Rivera,1,1
#F8766D,0.78165086447295,0.783353010625738,FC.Mariano Rivera,1,1
#F8766D,0.792805354155047,0.789256198347108,FC.Mariano Rivera,1,1
#F8766D,0.653374233128834,0.700708382526565,FC.Mariano Rivera,1,1
#F8766D,0.737032905744562,0.712514757969303,FC.Mariano Rivera,1,1
#F8766D,0.709146681539319,0.742030696576151,FC.Mariano Rivera,1,1
#F8766D,0.725878416062465,0.765643447461629,FC.Mariano Rivera,1,1
#F8766D,0.67010596765198,0.653482880755608,FC.Mariano Rivera,1,1
#F8766D,0.619910764082544,0.677095631641086,FC.Mariano Rivera,1,1
#F8766D,0.67010596765198,0.742030696576151,FC.Mariano Rivera,1,1
#F8766D,0.647796988287786,0.677095631641086,FC.Mariano Rivera,1,1
#F8766D,0.748187395426659,0.765643447461629,FC.Mariano Rivera,1,1
#F8766D,0.720301171221417,0.771546635182998,FF.Mariano Rivera,1,2
#F8766D,0.714723926380368,0.700708382526565,FC.Mariano Rivera,1,1
#F8766D,0.803959843837144,0.742030696576151,FF.Mariano Rivera,1,2
#F8766D,0.737032905744562,0.688902007083825,FC.Mariano Rivera,1,1
#F8766D,0.725878416062465,0.600354191263282,FC.Mariano Rivera,1,1
#F8766D,0.686837702175125,0.671192443919717,FC.Mariano Rivera,1,1
#F8766D,0.686837702175125,0.694805194805195,FC.Mariano Rivera,1,1
#F8766D,0.709146681539319,0.742030696576151,FC.Mariano Rivera,1,1
#F8766D,0.675683212493029,0.694805194805195,FC.Mariano Rivera,1,1
#F8766D,0.709146681539319,0.712514757969303,FC.Mariano Rivera,1,1
#F8766D,0.759341885108756,0.736127508854782,FC.Mariano Rivera,1,1
#F8766D,0.692414947016174,0.688902007083825,FC.Mariano Rivera,1,1
#F8766D,0.686837702175125,0.700708382526565,FF.Mariano Rivera,1,2
#F8766D,0.664528722810931,0.682998819362455,FC.Mariano Rivera,1,1
#F8766D,0.737032905744562,0.718417945690673,FF.Mariano Rivera,1,2
#00BFC4,0.647796988287786,0.517709563164108,FF.Phil Hughes,1,4
#00BFC4,0.619910764082544,0.570838252656435,FF.Phil Hughes,1,4
#00BFC4,0.413552704963748,0.405548996458088,FC.Phil Hughes,1,3
#00BFC4,0.664528722810931,0.62396694214876,FF.Phil Hughes,1,4
#00BFC4,0.67010596765198,0.659386068476978,FF.Phil Hughes,1,4
#00BFC4,0.686837702175125,0.671192443919717,FF.Phil Hughes,1,4
#00BFC4,0.201617401003904,0.181227863046044,FC.Phil Hughes,1,3
#00BFC4,0.675683212493029,0.671192443919717,FF.Phil Hughes,1,4
#00BFC4,0.413552704963748,0.446871310507674,FC.Phil Hughes,1,3
#00BFC4,0.697992191857222,0.706611570247934,FF.Phil Hughes,1,4
#00BFC4,0.675683212493029,0.606257378984652,FF.Phil Hughes,1,4
#00BFC4,0.642219743446737,0.653482880755608,FF.Phil Hughes,1,4
#00BFC4,0.686837702175125,0.712514757969303,FF.Phil Hughes,1,4
#00BFC4,0.787228109313999,0.75383707201889,FF.Phil Hughes,1,4
#00BFC4,0.396820970440603,0.411452184179457,FC.Phil Hughes,1,3
#00BFC4,0.458170663692136,0.482290436835892,FC.Phil Hughes,1,3
#00BFC4,0.552983825989961,0.494096812278631,FF.Phil Hughes,1,4
#00BFC4,0.357780256553263,0.37012987012987,FC.Phil Hughes,1,3
#00BFC4,0.636642498605689,0.517709563164108,FF.Phil Hughes,1,4
#00BFC4,0.407975460122699,0.37603305785124,FC.Phil Hughes,1,3
#00BFC4,0.619910764082544,0.541322314049587,FF.Phil Hughes,1,4
#00BFC4,0.714723926380368,0.588547815820543,FF.Phil Hughes,1,4
#00BFC4,0.664528722810931,0.505903187721369,FF.Phil Hughes,1,4
#00BFC4,0.619910764082544,0.600354191263282,FF.Phil Hughes,1,4
#00BFC4,0.452593418851088,0.411452184179457,FC.Phil Hughes,1,3
#00BFC4,0.675683212493029,0.582644628099174,FF.Phil Hughes,1,4
#00BFC4,0.385666480758506,0.358323494687131,FC.Phil Hughes,1,3
#00BFC4,0.413552704963748,0.364226682408501,FC.Phil Hughes,1,3
#00BFC4,0.642219743446737,0.618063754427391,FF.Phil Hughes,1,4
#00BFC4,0.458170663692136,0.429161747343565,FC.Phil Hughes,1,3
#00BFC4,0.647796988287786,0.523612750885479,FF.Phil Hughes,1,4
#00BFC4,0.402398215281651,0.393742621015348,FC.Phil Hughes,1,3
#00BFC4,0.697992191857222,0.659386068476978,FF.Phil Hughes,1,4
#00BFC4,0.452593418851088,0.429161747343565,FC.Phil Hughes,1,3
#00BFC4,0.725878416062465,0.653482880755608,FF.Phil Hughes,1,4
#00BFC4,0.463747908533184,0.417355371900826,FC.Phil Hughes,1,3
#00BFC4,0.658951477969883,0.588547815820543,FF.Phil Hughes,1,4
#00BFC4,0.430284439486893,0.423258559622196,FC.Phil Hughes,1,3
#00BFC4,0.675683212493029,0.588547815820543,FF.Phil Hughes,1,4
#00BFC4,0.430284439486893,0.429161747343565,FC.Phil Hughes,1,3
#00BFC4,0.430284439486893,0.352420306965761,FC.Phil Hughes,1,3
#F8766D,0.653374233128834,0.718417945690673,FC.Mariano Rivera,1,1
#F8766D,0.625488008923592,0.665289256198347,FC.Mariano Rivera,1,1
#F8766D,0.63106525376464,0.706611570247934,FC.Mariano Rivera,1,1
#F8766D,0.681260457334077,0.747933884297521,FC.Mariano Rivera,1,1
#F8766D,0.692414947016174,0.712514757969303,FC.Mariano Rivera,1,1
#F8766D,0.642219743446737,0.665289256198347,FC.Mariano Rivera,1,1
#F8766D,0.625488008923592,0.62396694214876,FC.Mariano Rivera,1,1
#F8766D,0.63106525376464,0.718417945690673,FC.Mariano Rivera,1,1
#F8766D,0.625488008923592,0.677095631641086,FC.Mariano Rivera,1,1
#F8766D,0.720301171221417,0.765643447461629,FC.Mariano Rivera,1,1
#F8766D,0.664528722810931,0.75383707201889,FC.Mariano Rivera,1,1
#F8766D,0.636642498605689,0.694805194805195,FC.Mariano Rivera,1,1
#F8766D,0.681260457334077,0.682998819362455,FC.Mariano Rivera,1,1
#F8766D,0.636642498605689,0.718417945690673,FC.Mariano Rivera,1,1
#F8766D,0.586447295036252,0.606257378984652,FC.Mariano Rivera,1,1
#F8766D,0.575292805354155,0.600354191263282,FC.Mariano Rivera,1,1
#00BFC4,0.664528722810931,0.600354191263282,FF.Phil Hughes,1,4
#00BFC4,0.653374233128834,0.612160566706022,FF.Phil Hughes,1,4
#00BFC4,0.664528722810931,0.635773317591499,FF.Phil Hughes,1,4
#00BFC4,0.703569436698271,0.653482880755608,FF.Phil Hughes,1,4
#00BFC4,0.642219743446737,0.600354191263282,FF.Phil Hughes,1,4
#00BFC4,0.703569436698271,0.635773317591499,FF.Phil Hughes,1,4
#00BFC4,0.720301171221417,0.694805194805195,FF.Phil Hughes,1,4
#00BFC4,0.714723926380368,0.682998819362455,FF.Phil Hughes,1,4
#00BFC4,0.686837702175125,0.62987012987013,FF.Phil Hughes,1,4
#00BFC4,0.692414947016174,0.62987012987013,FF.Phil Hughes,1,4
#00BFC4,0.653374233128834,0.641676505312869,FF.Phil Hughes,1,4
#00BFC4,0.731455660903514,0.659386068476978,FF.Phil Hughes,1,4
#00BFC4,0.709146681539319,0.653482880755608,FF.Phil Hughes,1,4
#00BFC4,0.731455660903514,0.659386068476978,FF.Phil Hughes,1,4
#00BFC4,0.67010596765198,0.665289256198347,FF.Phil Hughes,1,4
#00BFC4,0.525097601784719,0.511806375442739,FF.Phil Hughes,1,4
#00BFC4,0.407975460122699,0.405548996458088,FC.Phil Hughes,1,3
#00BFC4,0.664528722810931,0.600354191263282,FF.Phil Hughes,1,4
#00BFC4,0.419129949804796,0.387839433293978,FC.Phil Hughes,1,3
#00BFC4,0.625488008923592,0.553128689492326,FF.Phil Hughes,1,4
#00BFC4,0.636642498605689,0.570838252656435,FF.Phil Hughes,1,4
#00BFC4,0.452593418851088,0.435064935064935,FC.Phil Hughes,1,3
#00BFC4,0.658951477969883,0.576741440377804,FF.Phil Hughes,1,4
#00BFC4,0.642219743446737,0.547225501770956,FF.Phil Hughes,1,4
#00BFC4,0.653374233128834,0.511806375442739,FF.Phil Hughes,1,4
#00BFC4,0.703569436698271,0.612160566706022,FF.Phil Hughes,1,4
#00BFC4,0.424707194645845,0.440968122786305,FC.Phil Hughes,1,3
#00BFC4,0.452593418851088,0.505903187721369,FF.Phil Hughes,1,4
#00BFC4,0.675683212493029,0.618063754427391,FF.Phil Hughes,1,4
#00BFC4,0.575292805354155,0.511806375442739,FF.Phil Hughes,1,4
#00BFC4,0.502788622420524,0.505903187721369,FF.Phil Hughes,1,4
#00BFC4,0.575292805354155,0.576741440377804,FF.Phil Hughes,1,4
#00BFC4,0.580870050195204,0.559031877213695,FF.Phil Hughes,1,4
#00BFC4,0.597601784718349,0.576741440377804,FF.Phil Hughes,1,4
#00BFC4,0.474902398215282,0.488193624557261,FC.Phil Hughes,1,3
#00BFC4,0.642219743446737,0.570838252656435,FF.Phil Hughes,1,4
#00BFC4,0.653374233128834,0.612160566706022,FF.Phil Hughes,1,4
#00BFC4,0.580870050195204,0.570838252656435,FF.Phil Hughes,1,4
#00BFC4,0.619910764082544,0.570838252656435,FF.Phil Hughes,1,4
#00BFC4,0.603179029559397,0.62987012987013,FF.Phil Hughes,1,4
#00BFC4,0.625488008923592,0.62987012987013,FF.Phil Hughes,1,4
#00BFC4,0.580870050195204,0.618063754427391,FF.Phil Hughes,1,4
#00BFC4,0.63106525376464,0.564935064935065,FF.Phil Hughes,1,4
#00BFC4,0.586447295036252,0.553128689492326,FF.Phil Hughes,1,4
#00BFC4,0.564138315672058,0.5,FF.Phil Hughes,1,4
#00BFC4,0.486056887897379,0.435064935064935,FF.Phil Hughes,1,4
#00BFC4,0.458170663692136,0.435064935064935,FF.Phil Hughes,1,4
#00BFC4,0.463747908533184,0.405548996458088,FF.Phil Hughes,1,4
#00BFC4,0.603179029559397,0.612160566706022,FF.Phil Hughes,1,4
#00BFC4,0.625488008923592,0.588547815820543,FF.Phil Hughes,1,4
#00BFC4,0.608756274400446,0.582644628099174,FF.Phil Hughes,1,4
#00BFC4,0.619910764082544,0.570838252656435,FF.Phil Hughes,1,4
#F8766D,0.748187395426659,0.742030696576151,FC.Mariano Rivera,1,1
#F8766D,0.737032905744562,0.706611570247934,FC.Mariano Rivera,1,1
#F8766D,0.798382598996096,0.777449822904369,FC.Mariano Rivera,1,1
#F8766D,0.748187395426659,0.747933884297521,FC.Mariano Rivera,1,1
#F8766D,0.792805354155047,0.747933884297521,FC.Mariano Rivera,1,1
#F8766D,0.725878416062465,0.777449822904369,FF.Mariano Rivera,1,2
#F8766D,0.703569436698271,0.694805194805195,FC.Mariano Rivera,1,1
#F8766D,0.653374233128834,0.653482880755608,FC.Mariano Rivera,1,1
#F8766D,0.714723926380368,0.771546635182998,FC.Mariano Rivera,1,1
#F8766D,0.753764640267708,0.818772136953956,FC.Mariano Rivera,1,1
#F8766D,0.753764640267708,0.789256198347108,FF.Mariano Rivera,1,2
#F8766D,0.74261015058561,0.812868949232585,FF.Mariano Rivera,1,2
#F8766D,0.798382598996096,0.842384887839433,FF.Mariano Rivera,1,2
#F8766D,0.82069157836029,0.88370720188902,FC.Mariano Rivera,1,1
#F8766D,0.787228109313999,0.830578512396694,FC.Mariano Rivera,1,1
#F8766D,0.815114333519242,0.795159386068477,FC.Mariano Rivera,1,1
#F8766D,0.759341885108756,0.842384887839433,FC.Mariano Rivera,1,1
#F8766D,0.85973229224763,0.871900826446281,FC.Mariano Rivera,1,1
#F8766D,0.681260457334077,0.724321133412042,FC.Mariano Rivera,1,1
#F8766D,0.709146681539319,0.718417945690673,FF.Mariano Rivera,1,2
#F8766D,0.720301171221417,0.777449822904369,FC.Mariano Rivera,1,1
#F8766D,0.731455660903514,0.789256198347108,FF.Mariano Rivera,1,2
#F8766D,0.703569436698271,0.75383707201889,FC.Mariano Rivera,1,1
#F8766D,0.737032905744562,0.777449822904369,FF.Mariano Rivera,1,2
#F8766D,0.692414947016174,0.730224321133412,FC.Mariano Rivera,1,1
#F8766D,0.675683212493029,0.653482880755608,FC.Mariano Rivera,1,1
#F8766D,0.603179029559397,0.665289256198347,FC.Mariano Rivera,1,1
#F8766D,0.642219743446737,0.671192443919717,FC.Mariano Rivera,1,1
#F8766D,0.720301171221417,0.736127508854782,FC.Mariano Rivera,1,1
#F8766D,0.714723926380368,0.765643447461629,FC.Mariano Rivera,1,1
#F8766D,0.675683212493029,0.706611570247934,FC.Mariano Rivera,1,1
#F8766D,0.658951477969883,0.671192443919717,FC.Mariano Rivera,1,1
#F8766D,0.647796988287786,0.712514757969303,FC.Mariano Rivera,1,1
#F8766D,0.664528722810931,0.742030696576151,FC.Mariano Rivera,1,1
#F8766D,0.686837702175125,0.747933884297521,FC.Mariano Rivera,1,1
#F8766D,0.675683212493029,0.730224321133412,FC.Mariano Rivera,1,1
#F8766D,0.647796988287786,0.783353010625738,FC.Mariano Rivera,1,1
#F8766D,0.714723926380368,0.742030696576151,FC.Mariano Rivera,1,1
#F8766D,0.748187395426659,0.724321133412042,FC.Mariano Rivera,1,1
#F8766D,0.737032905744562,0.671192443919717,FC.Mariano Rivera,1,1
#F8766D,0.697992191857222,0.694805194805195,FC.Mariano Rivera,1,1
#F8766D,0.725878416062465,0.694805194805195,FC.Mariano Rivera,1,1
#F8766D,0.675683212493029,0.771546635182998,FC.Mariano Rivera,1,1
#F8766D,0.686837702175125,0.688902007083825,FC.Mariano Rivera,1,1
#F8766D,0.720301171221417,0.765643447461629,FC.Mariano Rivera,1,1
#F8766D,0.764919129949805,0.777449822904369,FC.Mariano Rivera,1,1
#F8766D,0.725878416062465,0.730224321133412,FC.Mariano Rivera,1,1
#F8766D,0.74261015058561,0.75383707201889,FC.Mariano Rivera,1,1
#F8766D,0.737032905744562,0.75383707201889,FC.Mariano Rivera,1,1
#F8766D,0.692414947016174,0.742030696576151,FC.Mariano Rivera,1,1
#F8766D,0.664528722810931,0.742030696576151,FC.Mariano Rivera,1,1
#F8766D,0.731455660903514,0.771546635182998,FC.Mariano Rivera,1,1
#F8766D,0.753764640267708,0.795159386068477,FC.Mariano Rivera,1,1
#F8766D,0.74261015058561,0.777449822904369,FC.Mariano Rivera,1,1
#F8766D,0.675683212493029,0.682998819362455,FC.Mariano Rivera,1,1
#F8766D,0.731455660903514,0.718417945690673,FC.Mariano Rivera,1,1
#F8766D,0.776073619631902,0.747933884297521,FC.Mariano Rivera,1,1
#F8766D,0.748187395426659,0.75974025974026,FC.Mariano Rivera,1,1
#F8766D,0.686837702175125,0.706611570247934,FC.Mariano Rivera,1,1
#F8766D,0.686837702175125,0.700708382526565,FC.Mariano Rivera,1,1
#F8766D,0.709146681539319,0.700708382526565,FC.Mariano Rivera,1,1
#F8766D,0.697992191857222,0.682998819362455,FC.Mariano Rivera,1,1
#F8766D,0.764919129949805,0.777449822904369,FC.Mariano Rivera,1,1
#F8766D,0.74261015058561,0.806965761511216,FC.Mariano Rivera,1,1
#F8766D,0.770496374790853,0.824675324675325,FC.Mariano Rivera,1,1
#F8766D,0.681260457334077,0.700708382526565,FC.Mariano Rivera,1,1
#F8766D,0.792805354155047,0.865997638724912,FF.Mariano Rivera,1,2
#F8766D,0.737032905744562,0.789256198347108,FF.Mariano Rivera,1,2
#F8766D,0.78165086447295,0.871900826446281,FC.Mariano Rivera,1,1
#F8766D,0.753764640267708,0.842384887839433,FC.Mariano Rivera,1,1
#F8766D,0.787228109313999,0.860094451003542,FC.Mariano Rivera,1,1
#F8766D,0.74261015058561,0.824675324675325,FF.Mariano Rivera,1,2
#F8766D,0.792805354155047,0.88370720188902,FC.Mariano Rivera,1,1
#F8766D,0.737032905744562,0.783353010625738,FC.Mariano Rivera,1,1
#F8766D,0.759341885108756,0.842384887839433,FC.Mariano Rivera,1,1
#F8766D,0.686837702175125,0.747933884297521,FC.Mariano Rivera,1,1
#F8766D,0.737032905744562,0.747933884297521,FC.Mariano Rivera,1,1
#F8766D,0.837423312883435,0.812868949232585,FF.Mariano Rivera,1,2
#F8766D,0.78165086447295,0.824675324675325,FC.Mariano Rivera,1,1
#F8766D,0.636642498605689,0.653482880755608,FC.Mariano Rivera,1,1
#F8766D,0.692414947016174,0.712514757969303,FC.Mariano Rivera,1,1
#F8766D,0.67010596765198,0.641676505312869,FC.Mariano Rivera,1,1
#F8766D,0.692414947016174,0.671192443919717,FC.Mariano Rivera,1,1
#F8766D,0.636642498605689,0.647579693034238,FC.Mariano Rivera,1,1
#F8766D,0.642219743446737,0.665289256198347,FC.Mariano Rivera,1,1
#F8766D,0.692414947016174,0.688902007083825,FC.Mariano Rivera,1,1
#F8766D,0.753764640267708,0.765643447461629,FC.Mariano Rivera,1,1
#F8766D,0.720301171221417,0.712514757969303,FF.Mariano Rivera,1,2
#F8766D,0.770496374790853,0.806965761511216,FF.Mariano Rivera,1,2
#F8766D,0.764919129949805,0.836481700118064,FC.Mariano Rivera,1,1
#F8766D,0.731455660903514,0.795159386068477,FC.Mariano Rivera,1,1
#F8766D,0.697992191857222,0.765643447461629,FC.Mariano Rivera,1,1
#F8766D,0.703569436698271,0.730224321133412,FC.Mariano Rivera,1,1
#F8766D,0.709146681539319,0.730224321133412,FC.Mariano Rivera,1,1
#F8766D,0.725878416062465,0.783353010625738,FC.Mariano Rivera,1,1
#F8766D,0.737032905744562,0.806965761511216,FC.Mariano Rivera,1,1
#F8766D,0.770496374790853,0.824675324675325,FC.Mariano Rivera,1,1
#F8766D,0.82069157836029,0.88370720188902,FF.Mariano Rivera,1,2
#F8766D,0.815114333519242,0.830578512396694,FC.Mariano Rivera,1,1
#F8766D,0.748187395426659,0.783353010625738,FC.Mariano Rivera,1,1
#F8766D,0.731455660903514,0.771546635182998,FC.Mariano Rivera,1,1
#F8766D,0.770496374790853,0.795159386068477,FC.Mariano Rivera,1,1
#F8766D,0.737032905744562,0.806965761511216,FC.Mariano Rivera,1,1
#F8766D,0.787228109313999,0.824675324675325,FC.Mariano Rivera,1,1
#F8766D,0.737032905744562,0.771546635182998,FC.Mariano Rivera,1,1
#F8766D,0.697992191857222,0.771546635182998,FC.Mariano Rivera,1,1
#F8766D,0.63106525376464,0.700708382526565,FC.Mariano Rivera,1,1
#F8766D,0.703569436698271,0.75383707201889,FC.Mariano Rivera,1,1
#F8766D,0.664528722810931,0.747933884297521,FC.Mariano Rivera,1,1
#F8766D,0.67010596765198,0.724321133412042,FC.Mariano Rivera,1,1
#F8766D,0.653374233128834,0.641676505312869,FF.Mariano Rivera,1,2
#F8766D,0.74261015058561,0.806965761511216,FC.Mariano Rivera,1,1
#F8766D,0.686837702175125,0.706611570247934,FF.Mariano Rivera,1,2
#F8766D,0.664528722810931,0.682998819362455,FC.Mariano Rivera,1,1
#F8766D,0.737032905744562,0.801062573789846,FC.Mariano Rivera,1,1
#F8766D,0.692414947016174,0.706611570247934,FC.Mariano Rivera,1,1
#F8766D,0.653374233128834,0.712514757969303,FC.Mariano Rivera,1,1
#F8766D,0.63106525376464,0.682998819362455,FC.Mariano Rivera,1,1
#F8766D,0.619910764082544,0.671192443919717,FC.Mariano Rivera,1,1
#F8766D,0.636642498605689,0.671192443919717,FC.Mariano Rivera,1,1
#F8766D,0.580870050195204,0.653482880755608,FC.Mariano Rivera,1,1
#F8766D,0.67010596765198,0.75974025974026,FC.Mariano Rivera,1,1
#F8766D,0.703569436698271,0.736127508854782,FC.Mariano Rivera,1,1
#F8766D,0.67010596765198,0.75383707201889,FC.Mariano Rivera,1,1
#F8766D,0.664528722810931,0.718417945690673,FC.Mariano Rivera,1,1
#F8766D,0.675683212493029,0.694805194805195,FC.Mariano Rivera,1,1
#F8766D,0.714723926380368,0.75383707201889,FC.Mariano Rivera,1,1
#F8766D,0.681260457334077,0.659386068476978,FC.Mariano Rivera,1,1
#F8766D,0.709146681539319,0.688902007083825,FC.Mariano Rivera,1,1
#F8766D,0.737032905744562,0.677095631641086,FC.Mariano Rivera,1,1
#F8766D,0.619910764082544,0.600354191263282,FC.Mariano Rivera,1,1
#F8766D,0.74261015058561,0.75974025974026,FC.Mariano Rivera,1,1
#F8766D,0.720301171221417,0.718417945690673,FC.Mariano Rivera,1,1
#F8766D,0.714723926380368,0.765643447461629,FC.Mariano Rivera,1,1
#F8766D,0.731455660903514,0.730224321133412,FC.Mariano Rivera,1,1
#F8766D,0.720301171221417,0.789256198347108,FC.Mariano Rivera,1,1
#F8766D,0.686837702175125,0.742030696576151,FC.Mariano Rivera,1,1
#F8766D,0.625488008923592,0.700708382526565,FC.Mariano Rivera,1,1
